Time,Date,Time,Temp,Ch1,Ch2,Ch3,Ch4
15016,27-06-2024,0:57:58,20.828,8.559,8.477,8.291,8.53
15017,27-06-2024,0:58:02,20.832,8.559,8.474,8.288,8.527
15018,27-06-2024,0:58:06,20.83,8.561,8.468,8.289,8.521
15019,27-06-2024,0:58:10,20.83,8.558,8.471,8.29,8.517
15020,27-06-2024,0:58:14,20.827,8.564,8.485,8.295,8.525
15021,27-06-2024,0:58:18,20.828,8.563,8.483,8.292,8.526
15022,27-06-2024,0:58:22,20.828,8.566,8.483,8.292,8.527
15023,27-06-2024,0:58:26,20.828,8.572,8.483,8.299,8.524
15024,27-06-2024,0:58:30,20.83,8.57,8.485,8.301,8.52
15025,27-06-2024,0:58:34,20.828,8.573,8.489,8.302,8.519
15026,27-06-2024,0:58:38,20.83,8.571,8.49,8.3,8.524
15027,27-06-2024,0:58:42,20.825,8.575,8.489,8.298,8.525
15028,27-06-2024,0:58:46,20.826,8.578,8.493,8.301,8.519
15029,27-06-2024,0:58:50,20.825,8.578,8.497,8.304,8.52
15030,27-06-2024,0:58:54,20.826,8.571,8.496,8.303,8.523
15031,27-06-2024,0:58:58,20.825,8.579,8.5,8.308,8.52
15032,27-06-2024,0:59:02,20.824,8.579,8.501,8.307,8.519
15033,27-06-2024,0:59:06,20.824,8.578,8.504,8.308,8.519
15034,27-06-2024,0:59:10,20.827,8.583,8.502,8.305,8.524
15035,27-06-2024,0:59:14,20.826,8.574,8.504,8.308,8.523
15036,27-06-2024,0:59:18,20.827,8.586,8.504,8.306,8.52
15037,27-06-2024,0:59:22,20.827,8.58,8.512,8.31,8.522
15038,27-06-2024,0:59:26,20.823,8.591,8.508,8.311,8.516
15039,27-06-2024,0:59:30,20.824,8.586,8.514,8.313,8.517
15040,27-06-2024,0:59:34,20.824,8.582,8.507,8.315,8.519
15041,27-06-2024,0:59:38,20.821,8.59,8.517,8.311,8.521
15042,27-06-2024,0:59:42,20.825,8.594,8.516,8.312,8.516
15043,27-06-2024,0:59:46,20.824,8.588,8.523,8.316,8.514
15044,27-06-2024,0:59:50,20.821,8.588,8.523,8.319,8.513
15045,27-06-2024,0:59:54,20.819,8.597,8.521,8.322,8.515
15046,27-06-2024,0:59:58,20.821,8.598,8.521,8.32,8.514
15047,27-06-2024,1:00:02,20.824,8.598,8.528,8.315,8.512
15048,27-06-2024,1:00:06,20.824,8.592,8.522,8.32,8.511
15049,27-06-2024,1:00:10,20.821,8.601,8.527,8.323,8.513
15050,27-06-2024,1:00:14,20.823,8.596,8.531,8.323,8.516
15051,27-06-2024,1:00:18,20.822,8.597,8.527,8.329,8.508
15052,27-06-2024,1:00:22,20.822,8.6,8.531,8.327,8.508
15053,27-06-2024,1:00:26,20.821,8.606,8.532,8.328,8.506
15054,27-06-2024,1:00:30,20.821,8.604,8.539,8.335,8.508
15055,27-06-2024,1:00:34,20.821,8.604,8.538,8.33,8.507
15056,27-06-2024,1:00:38,20.822,8.612,8.535,8.328,8.511
15057,27-06-2024,1:00:42,20.821,8.611,8.543,8.336,8.514
15058,27-06-2024,1:00:46,20.822,8.612,8.537,8.334,8.507
15059,27-06-2024,1:00:50,20.823,8.61,8.537,8.332,8.513
15060,27-06-2024,1:00:54,20.82,8.608,8.546,8.331,8.509
15061,27-06-2024,1:00:58,20.822,8.61,8.542,8.334,8.509
15062,27-06-2024,1:01:02,20.819,8.615,8.544,8.332,8.51
15063,27-06-2024,1:01:06,20.818,8.613,8.544,8.341,8.514
15064,27-06-2024,1:01:10,20.818,8.613,8.537,8.343,8.513
15065,27-06-2024,1:01:14,20.818,8.61,8.544,8.344,8.515
15066,27-06-2024,1:01:18,20.818,8.613,8.548,8.347,8.511
15067,27-06-2024,1:01:22,20.821,8.615,8.547,8.34,8.515
15068,27-06-2024,1:01:26,20.817,8.621,8.555,8.342,8.518
15069,27-06-2024,1:01:30,20.819,8.623,8.55,8.344,8.516
15070,27-06-2024,1:01:34,20.819,8.625,8.556,8.345,8.514
15071,27-06-2024,1:01:38,20.822,8.625,8.549,8.345,8.513
15072,27-06-2024,1:01:42,20.821,8.625,8.557,8.35,8.515
15073,27-06-2024,1:01:46,20.816,8.627,8.558,8.348,8.517
15074,27-06-2024,1:01:50,20.815,8.629,8.555,8.351,8.516
15075,27-06-2024,1:01:54,20.818,8.624,8.554,8.355,8.518
15076,27-06-2024,1:01:58,20.818,8.621,8.556,8.356,8.522
15077,27-06-2024,1:02:02,20.818,8.623,8.559,8.356,8.518
15078,27-06-2024,1:02:06,20.816,8.631,8.562,8.357,8.521
15079,27-06-2024,1:02:10,20.817,8.626,8.562,8.359,8.52
15080,27-06-2024,1:02:14,20.816,8.622,8.566,8.358,8.517
15081,27-06-2024,1:02:18,20.814,8.627,8.563,8.351,8.522
15082,27-06-2024,1:02:22,20.817,8.624,8.558,8.363,8.519
15083,27-06-2024,1:02:26,20.814,8.623,8.572,8.366,8.52
15084,27-06-2024,1:02:30,20.819,8.627,8.567,8.36,8.521
15085,27-06-2024,1:02:34,20.817,8.621,8.57,8.37,8.526
15086,27-06-2024,1:02:38,20.816,8.624,8.566,8.364,8.518
15087,27-06-2024,1:02:42,20.817,8.624,8.571,8.368,8.522
15088,27-06-2024,1:02:46,20.812,8.623,8.575,8.368,8.528
15089,27-06-2024,1:02:50,20.814,8.623,8.572,8.368,8.522
15090,27-06-2024,1:02:54,20.815,8.622,8.572,8.373,8.521
15091,27-06-2024,1:02:58,20.814,8.633,8.569,8.37,8.529
15092,27-06-2024,1:03:02,20.813,8.631,8.58,8.368,8.522
15093,27-06-2024,1:03:06,20.809,8.629,8.573,8.375,8.528
15094,27-06-2024,1:03:10,20.811,8.632,8.586,8.371,8.53
15095,27-06-2024,1:03:14,20.816,8.627,8.578,8.376,8.526
15096,27-06-2024,1:03:18,20.815,8.629,8.58,8.377,8.523
15097,27-06-2024,1:03:22,20.811,8.629,8.58,8.38,8.525
15098,27-06-2024,1:03:26,20.813,8.631,8.577,8.376,8.521
15099,27-06-2024,1:03:30,20.812,8.624,8.573,8.38,8.531
15100,27-06-2024,1:03:34,20.811,8.631,8.576,8.378,8.526
15101,27-06-2024,1:03:38,20.813,8.625,8.578,8.385,8.527
15102,27-06-2024,1:03:42,20.811,8.627,8.582,8.386,8.524
15103,27-06-2024,1:03:46,20.809,8.627,8.574,8.39,8.526
15104,27-06-2024,1:03:50,20.815,8.63,8.571,8.386,8.527
15105,27-06-2024,1:03:54,20.817,8.628,8.573,8.381,8.523
15106,27-06-2024,1:03:58,20.81,8.633,8.576,8.389,8.53
15107,27-06-2024,1:04:02,20.813,8.625,8.58,8.39,8.521
15108,27-06-2024,1:04:06,20.813,8.629,8.573,8.392,8.527
15109,27-06-2024,1:04:10,20.813,8.631,8.579,8.386,8.525
15110,27-06-2024,1:04:14,20.811,8.626,8.571,8.394,8.526
15111,27-06-2024,1:04:18,20.812,8.627,8.578,8.39,8.525
15112,27-06-2024,1:04:22,20.813,8.63,8.573,8.395,8.521
15113,27-06-2024,1:04:26,20.811,8.63,8.569,8.395,8.525
15114,27-06-2024,1:04:30,20.812,8.632,8.566,8.394,8.528
15115,27-06-2024,1:04:34,20.812,8.637,8.571,8.401,8.526
15116,27-06-2024,1:04:38,20.81,8.632,8.574,8.391,8.524
15117,27-06-2024,1:04:42,20.813,8.628,8.572,8.399,8.527
15118,27-06-2024,1:04:46,20.811,8.631,8.577,8.398,8.53
15119,27-06-2024,1:04:50,20.81,8.631,8.575,8.403,8.521
15120,27-06-2024,1:04:54,20.812,8.635,8.576,8.405,8.527
15121,27-06-2024,1:04:58,20.811,8.636,8.571,8.403,8.527
15122,27-06-2024,1:05:02,20.807,8.631,8.574,8.404,8.527
15123,27-06-2024,1:05:06,20.808,8.637,8.574,8.401,8.524
15124,27-06-2024,1:05:10,20.81,8.636,8.575,8.404,8.531
15125,27-06-2024,1:05:14,20.811,8.635,8.579,8.405,8.53
15126,27-06-2024,1:05:18,20.809,8.635,8.574,8.412,8.527
15127,27-06-2024,1:05:22,20.811,8.637,8.57,8.406,8.527
15128,27-06-2024,1:05:26,20.811,8.64,8.584,8.409,8.525
15129,27-06-2024,1:05:30,20.809,8.633,8.573,8.408,8.534
15130,27-06-2024,1:05:34,20.811,8.636,8.579,8.413,8.531
15131,27-06-2024,1:05:38,20.81,8.634,8.581,8.409,8.53
15132,27-06-2024,1:05:42,20.808,8.64,8.586,8.412,8.529
15133,27-06-2024,1:05:46,20.808,8.64,8.58,8.414,8.535
15134,27-06-2024,1:05:50,20.81,8.638,8.58,8.414,8.53
15135,27-06-2024,1:05:54,20.81,8.631,8.578,8.413,8.531
15136,27-06-2024,1:05:58,20.809,8.636,8.583,8.417,8.53
15137,27-06-2024,1:06:02,20.807,8.632,8.585,8.415,8.531
15138,27-06-2024,1:06:06,20.808,8.635,8.583,8.415,8.53
15139,27-06-2024,1:06:10,20.806,8.641,8.581,8.42,8.528
15140,27-06-2024,1:06:14,20.806,8.64,8.583,8.417,8.528
15141,27-06-2024,1:06:18,20.806,8.64,8.582,8.413,8.529
15142,27-06-2024,1:06:22,20.805,8.64,8.587,8.418,8.53
15143,27-06-2024,1:06:26,20.808,8.636,8.584,8.418,8.535
15144,27-06-2024,1:06:30,20.807,8.646,8.588,8.417,8.534
15145,27-06-2024,1:06:34,20.807,8.638,8.584,8.422,8.531
15146,27-06-2024,1:06:38,20.804,8.637,8.595,8.421,8.532
15147,27-06-2024,1:06:42,20.805,8.644,8.59,8.422,8.535
15148,27-06-2024,1:06:46,20.808,8.636,8.59,8.415,8.526
15149,27-06-2024,1:06:50,20.804,8.635,8.593,8.425,8.532
15150,27-06-2024,1:06:54,20.805,8.64,8.588,8.427,8.531
15151,27-06-2024,1:06:58,20.805,8.636,8.593,8.423,8.531
15152,27-06-2024,1:07:02,20.806,8.644,8.59,8.425,8.531
15153,27-06-2024,1:07:06,20.803,8.64,8.587,8.426,8.53
15154,27-06-2024,1:07:10,20.806,8.641,8.586,8.422,8.527
15155,27-06-2024,1:07:14,20.804,8.634,8.592,8.428,8.526
15156,27-06-2024,1:07:18,20.806,8.64,8.589,8.423,8.528
15157,27-06-2024,1:07:22,20.804,8.638,8.594,8.423,8.529
15158,27-06-2024,1:07:26,20.806,8.644,8.593,8.424,8.528
15159,27-06-2024,1:07:30,20.804,8.639,8.598,8.422,8.529
15160,27-06-2024,1:07:34,20.804,8.634,8.601,8.427,8.526
15161,27-06-2024,1:07:38,20.805,8.644,8.597,8.42,8.526
15162,27-06-2024,1:07:42,20.806,8.639,8.6,8.421,8.525
15163,27-06-2024,1:07:46,20.805,8.642,8.598,8.421,8.528
15164,27-06-2024,1:07:50,20.805,8.637,8.603,8.418,8.519
15165,27-06-2024,1:07:54,20.803,8.641,8.601,8.426,8.525
15166,27-06-2024,1:07:58,20.8,8.646,8.609,8.426,8.523
15167,27-06-2024,1:08:02,20.801,8.644,8.604,8.419,8.522
15168,27-06-2024,1:08:06,20.802,8.645,8.603,8.423,8.528
15169,27-06-2024,1:08:10,20.804,8.646,8.607,8.422,8.526
15170,27-06-2024,1:08:14,20.806,8.644,8.6,8.419,8.524
15171,27-06-2024,1:08:18,20.802,8.644,8.615,8.427,8.528
15172,27-06-2024,1:08:22,20.801,8.646,8.614,8.414,8.526
15173,27-06-2024,1:08:26,20.804,8.646,8.599,8.422,8.522
15174,27-06-2024,1:08:30,20.799,8.648,8.609,8.415,8.523
15175,27-06-2024,1:08:34,20.798,8.648,8.601,8.42,8.524
15176,27-06-2024,1:08:38,20.798,8.647,8.61,8.421,8.526
15177,27-06-2024,1:08:42,20.802,8.64,8.603,8.419,8.523
15178,27-06-2024,1:08:46,20.803,8.648,8.604,8.423,8.528
15179,27-06-2024,1:08:50,20.803,8.646,8.608,8.417,8.528
15180,27-06-2024,1:08:54,20.8,8.643,8.614,8.421,8.525
15181,27-06-2024,1:08:58,20.799,8.645,8.613,8.425,8.531
15182,27-06-2024,1:09:02,20.798,8.647,8.612,8.416,8.523
15183,27-06-2024,1:09:06,20.799,8.648,8.617,8.418,8.528
15184,27-06-2024,1:09:10,20.803,8.651,8.614,8.415,8.529
15185,27-06-2024,1:09:14,20.8,8.643,8.616,8.418,8.53
15186,27-06-2024,1:09:18,20.803,8.648,8.616,8.415,8.526
15187,27-06-2024,1:09:22,20.802,8.646,8.616,8.417,8.528
15188,27-06-2024,1:09:26,20.798,8.651,8.617,8.419,8.529
15189,27-06-2024,1:09:30,20.8,8.646,8.618,8.415,8.536
15190,27-06-2024,1:09:34,20.8,8.647,8.615,8.422,8.534
15191,27-06-2024,1:09:38,20.799,8.654,8.623,8.418,8.533
15192,27-06-2024,1:09:42,20.797,8.653,8.618,8.42,8.536
15193,27-06-2024,1:09:46,20.8,8.643,8.615,8.413,8.539
15194,27-06-2024,1:09:50,20.802,8.65,8.623,8.415,8.534
15195,27-06-2024,1:09:54,20.8,8.647,8.62,8.409,8.538
15196,27-06-2024,1:09:58,20.797,8.65,8.617,8.413,8.545
15197,27-06-2024,1:10:02,20.798,8.653,8.618,8.414,8.55
15198,27-06-2024,1:10:06,20.797,8.644,8.622,8.413,8.546
15199,27-06-2024,1:10:10,20.799,8.652,8.623,8.413,8.547
15200,27-06-2024,1:10:14,20.797,8.654,8.627,8.418,8.548
15201,27-06-2024,1:10:18,20.798,8.649,8.627,8.41,8.547
15202,27-06-2024,1:10:22,20.796,8.657,8.626,8.417,8.559
15203,27-06-2024,1:10:26,20.797,8.655,8.622,8.417,8.56
15204,27-06-2024,1:10:30,20.796,8.655,8.626,8.417,8.557
15205,27-06-2024,1:10:34,20.796,8.651,8.625,8.415,8.559
15206,27-06-2024,1:10:38,20.797,8.66,8.623,8.415,8.558
15207,27-06-2024,1:10:42,20.799,8.654,8.626,8.419,8.565
15208,27-06-2024,1:10:46,20.797,8.657,8.627,8.412,8.566
15209,27-06-2024,1:10:50,20.796,8.651,8.629,8.417,8.561
15210,27-06-2024,1:10:54,20.796,8.648,8.618,8.418,8.573
15211,27-06-2024,1:10:58,20.795,8.66,8.624,8.422,8.57
15212,27-06-2024,1:11:02,20.795,8.654,8.622,8.421,8.578
15213,27-06-2024,1:11:06,20.795,8.657,8.62,8.417,8.581
15214,27-06-2024,1:11:10,20.793,8.657,8.618,8.42,8.582
15215,27-06-2024,1:11:14,20.795,8.658,8.617,8.419,8.578
15216,27-06-2024,1:11:18,20.796,8.658,8.618,8.421,8.582
15217,27-06-2024,1:11:22,20.794,8.662,8.621,8.42,8.59
15218,27-06-2024,1:11:26,20.795,8.663,8.621,8.423,8.582
15219,27-06-2024,1:11:30,20.791,8.656,8.62,8.425,8.592
15220,27-06-2024,1:11:34,20.794,8.664,8.616,8.42,8.587
15221,27-06-2024,1:11:38,20.794,8.66,8.619,8.42,8.594
15222,27-06-2024,1:11:42,20.796,8.655,8.628,8.415,8.597
15223,27-06-2024,1:11:46,20.793,8.658,8.619,8.424,8.6
15224,27-06-2024,1:11:50,20.796,8.658,8.601,8.421,8.6
15225,27-06-2024,1:11:54,20.792,8.659,8.614,8.42,8.607
15226,27-06-2024,1:11:58,20.792,8.664,8.609,8.427,8.609
15227,27-06-2024,1:12:02,20.794,8.658,8.616,8.424,8.604
15228,27-06-2024,1:12:06,20.792,8.661,8.619,8.422,8.611
15229,27-06-2024,1:12:10,20.789,8.661,8.617,8.423,8.615
15230,27-06-2024,1:12:14,20.793,8.658,8.623,8.421,8.613
15231,27-06-2024,1:12:18,20.793,8.658,8.614,8.418,8.613
15232,27-06-2024,1:12:22,20.792,8.659,8.614,8.424,8.628
15233,27-06-2024,1:12:26,20.794,8.659,8.618,8.417,8.619
15234,27-06-2024,1:12:30,20.793,8.654,8.618,8.416,8.617
15235,27-06-2024,1:12:34,20.793,8.651,8.616,8.416,8.622
15236,27-06-2024,1:12:38,20.788,8.65,8.617,8.409,8.615
15237,27-06-2024,1:12:42,20.785,8.656,8.615,8.408,8.62
15238,27-06-2024,1:12:46,20.789,8.657,8.608,8.402,8.616
15239,27-06-2024,1:12:50,20.788,8.649,8.617,8.397,8.625
15240,27-06-2024,1:12:54,20.784,8.648,8.615,8.394,8.619
15241,27-06-2024,1:12:58,20.785,8.65,8.609,8.385,8.625
15242,27-06-2024,1:13:02,20.787,8.641,8.611,8.384,8.622
15243,27-06-2024,1:13:06,20.785,8.647,8.611,8.378,8.625
15244,27-06-2024,1:13:10,20.79,8.645,8.6,8.372,8.611
15245,27-06-2024,1:13:14,20.791,8.642,8.604,8.367,8.615
15246,27-06-2024,1:13:18,20.789,8.642,8.597,8.355,8.612
15247,27-06-2024,1:13:22,20.782,8.647,8.596,8.354,8.619
15248,27-06-2024,1:13:26,20.784,8.645,8.588,8.345,8.615
15249,27-06-2024,1:13:30,20.783,8.639,8.595,8.34,8.614
15250,27-06-2024,1:13:34,20.786,8.633,8.585,8.331,8.612
15251,27-06-2024,1:13:38,20.784,8.637,8.589,8.327,8.605
15252,27-06-2024,1:13:42,20.785,8.637,8.59,8.318,8.603
15253,27-06-2024,1:13:46,20.785,8.631,8.58,8.309,8.608
15254,27-06-2024,1:13:50,20.784,8.629,8.583,8.3,8.608
15255,27-06-2024,1:13:54,20.781,8.625,8.572,8.297,8.598
15256,27-06-2024,1:13:58,20.784,8.625,8.579,8.288,8.603
15257,27-06-2024,1:14:02,20.785,8.625,8.574,8.278,8.591
15258,27-06-2024,1:14:06,20.784,8.622,8.571,8.272,8.593
15259,27-06-2024,1:14:10,20.784,8.625,8.566,8.266,8.595
15260,27-06-2024,1:14:14,20.784,8.622,8.566,8.252,8.591
15261,27-06-2024,1:14:18,20.78,8.614,8.56,8.246,8.593
15262,27-06-2024,1:14:22,20.781,8.608,8.555,8.242,8.589
15263,27-06-2024,1:14:26,20.78,8.612,8.557,8.231,8.583
15264,27-06-2024,1:14:30,20.78,8.613,8.553,8.221,8.583
15265,27-06-2024,1:14:34,20.78,8.604,8.542,8.21,8.578
15266,27-06-2024,1:14:38,20.778,8.597,8.543,8.198,8.574
15267,27-06-2024,1:14:42,20.779,8.596,8.544,8.195,8.572
15268,27-06-2024,1:14:46,20.778,8.594,8.533,8.18,8.566
15269,27-06-2024,1:14:50,20.777,8.585,8.533,8.173,8.562
15270,27-06-2024,1:14:54,20.782,8.584,8.525,8.167,8.556
15271,27-06-2024,1:14:58,20.779,8.58,8.523,8.155,8.557
15272,27-06-2024,1:15:02,20.778,8.578,8.514,8.147,8.557
15273,27-06-2024,1:15:06,20.777,8.577,8.513,8.141,8.553
15274,27-06-2024,1:15:10,20.778,8.572,8.519,8.136,8.551
15275,27-06-2024,1:15:14,20.776,8.568,8.509,8.126,8.553
15276,27-06-2024,1:15:18,20.782,8.565,8.5,8.116,8.543
15277,27-06-2024,1:15:22,20.778,8.561,8.491,8.11,8.538
15278,27-06-2024,1:15:26,20.78,8.555,8.49,8.098,8.542
15279,27-06-2024,1:15:30,20.777,8.557,8.49,8.093,8.53
15280,27-06-2024,1:15:34,20.775,8.551,8.489,8.085,8.527
15281,27-06-2024,1:15:38,20.775,8.551,8.478,8.072,8.525
15282,27-06-2024,1:15:42,20.777,8.543,8.472,8.067,8.522
15283,27-06-2024,1:15:46,20.776,8.535,8.46,8.058,8.519
15284,27-06-2024,1:15:50,20.776,8.537,8.466,8.056,8.518
15285,27-06-2024,1:15:54,20.769,8.531,8.467,8.045,8.517
15286,27-06-2024,1:15:58,20.77,8.528,8.459,8.036,8.512
15287,27-06-2024,1:16:02,20.769,8.525,8.452,8.028,8.503
15288,27-06-2024,1:16:06,20.771,8.521,8.452,8.016,8.495
15289,27-06-2024,1:16:10,20.774,8.517,8.447,8.008,8.499
15290,27-06-2024,1:16:14,20.773,8.512,8.441,7.999,8.493
15291,27-06-2024,1:16:18,20.77,8.505,8.436,7.994,8.48
15292,27-06-2024,1:16:22,20.77,8.496,8.432,7.983,8.482
15293,27-06-2024,1:16:26,20.774,8.495,8.426,7.97,8.478
15294,27-06-2024,1:16:30,20.772,8.497,8.419,7.965,8.483
15295,27-06-2024,1:16:34,20.771,8.492,8.423,7.953,8.471
15296,27-06-2024,1:16:38,20.771,8.488,8.414,7.948,8.472
15297,27-06-2024,1:16:42,20.772,8.488,8.415,7.935,8.465
15298,27-06-2024,1:16:46,20.772,8.479,8.408,7.925,8.453
15299,27-06-2024,1:16:50,20.768,8.473,8.397,7.928,8.451
15300,27-06-2024,1:16:54,20.772,8.467,8.398,7.912,8.444
15301,27-06-2024,1:16:58,20.763,8.466,8.4,7.899,8.45
15302,27-06-2024,1:17:02,20.767,8.463,8.409,7.891,8.451
15303,27-06-2024,1:17:06,20.771,8.463,8.394,7.887,8.44
15304,27-06-2024,1:17:10,20.773,8.461,8.39,7.87,8.433
15305,27-06-2024,1:17:14,20.767,8.458,8.389,7.867,8.432
15306,27-06-2024,1:17:18,20.77,8.455,8.385,7.862,8.43
15307,27-06-2024,1:17:22,20.768,8.451,8.371,7.853,8.432
15308,27-06-2024,1:17:26,20.767,8.443,8.368,7.844,8.433
15309,27-06-2024,1:17:30,20.77,8.442,8.371,7.841,8.425
15310,27-06-2024,1:17:34,20.769,8.444,8.361,7.834,8.411
15311,27-06-2024,1:17:38,20.768,8.437,8.362,7.834,8.418
15312,27-06-2024,1:17:42,20.769,8.428,8.353,7.837,8.412
15313,27-06-2024,1:17:46,20.767,8.433,8.347,7.829,8.415
15314,27-06-2024,1:17:50,20.767,8.431,8.342,7.825,8.409
15315,27-06-2024,1:17:54,20.772,8.432,8.338,7.823,8.411
15316,27-06-2024,1:17:58,20.771,8.427,8.34,7.817,8.409
15317,27-06-2024,1:18:02,20.771,8.431,8.335,7.822,8.41
15318,27-06-2024,1:18:06,20.77,8.424,8.336,7.826,8.409
15319,27-06-2024,1:18:10,20.77,8.424,8.33,7.828,8.421
15320,27-06-2024,1:18:14,20.768,8.435,8.324,7.822,8.411
15321,27-06-2024,1:18:18,20.77,8.43,8.328,7.826,8.411
15322,27-06-2024,1:18:22,20.767,8.428,8.32,7.83,8.417
15323,27-06-2024,1:18:26,20.767,8.432,8.327,7.836,8.417
15324,27-06-2024,1:18:30,20.767,8.435,8.32,7.836,8.415
15325,27-06-2024,1:18:34,20.772,8.427,8.318,7.839,8.416
15326,27-06-2024,1:18:38,20.769,8.427,8.314,7.847,8.417
15327,27-06-2024,1:18:42,20.768,8.43,8.322,7.847,8.418
15328,27-06-2024,1:18:46,20.767,8.432,8.325,7.853,8.414
15329,27-06-2024,1:18:50,20.766,8.428,8.321,7.858,8.414
15330,27-06-2024,1:18:54,20.77,8.426,8.32,7.863,8.415
15331,27-06-2024,1:18:58,20.765,8.428,8.321,7.871,8.422
15332,27-06-2024,1:19:02,20.762,8.428,8.326,7.869,8.426
15333,27-06-2024,1:19:06,20.768,8.427,8.325,7.875,8.429
15334,27-06-2024,1:19:10,20.769,8.427,8.325,7.882,8.432
15335,27-06-2024,1:19:14,20.767,8.423,8.328,7.888,8.429
15336,27-06-2024,1:19:18,20.771,8.422,8.324,7.888,8.434
15337,27-06-2024,1:19:22,20.768,8.429,8.327,7.897,8.434
15338,27-06-2024,1:19:26,20.769,8.428,8.326,7.907,8.436
15339,27-06-2024,1:19:30,20.767,8.426,8.324,7.912,8.445
15340,27-06-2024,1:19:34,20.769,8.424,8.331,7.915,8.449
15341,27-06-2024,1:19:38,20.765,8.433,8.33,7.919,8.449
15342,27-06-2024,1:19:42,20.767,8.426,8.328,7.928,8.456
15343,27-06-2024,1:19:46,20.767,8.435,8.327,7.932,8.457
15344,27-06-2024,1:19:50,20.766,8.438,8.335,7.941,8.459
15345,27-06-2024,1:19:54,20.763,8.433,8.335,7.943,8.46
15346,27-06-2024,1:19:58,20.764,8.438,8.335,7.949,8.465
15347,27-06-2024,1:20:02,20.764,8.44,8.335,7.955,8.464
15348,27-06-2024,1:20:06,20.763,8.436,8.339,7.962,8.471
15349,27-06-2024,1:20:10,20.764,8.441,8.342,7.97,8.47
15350,27-06-2024,1:20:14,20.762,8.445,8.348,7.975,8.475
15351,27-06-2024,1:20:18,20.761,8.444,8.341,7.975,8.483
15352,27-06-2024,1:20:22,20.762,8.448,8.346,7.987,8.479
15353,27-06-2024,1:20:26,20.761,8.455,8.348,7.985,8.49
15354,27-06-2024,1:20:30,20.764,8.449,8.357,7.993,8.484
15355,27-06-2024,1:20:34,20.764,8.449,8.35,7.996,8.488
15356,27-06-2024,1:20:38,20.766,8.451,8.35,8.01,8.498
15357,27-06-2024,1:20:42,20.762,8.451,8.351,8.008,8.497
15358,27-06-2024,1:20:46,20.763,8.454,8.357,8.011,8.498
15359,27-06-2024,1:20:50,20.761,8.457,8.361,8.024,8.502
15360,27-06-2024,1:20:54,20.764,8.456,8.361,8.027,8.508
15361,27-06-2024,1:20:58,20.762,8.455,8.363,8.031,8.508
15362,27-06-2024,1:21:02,20.76,8.461,8.365,8.037,8.517
15363,27-06-2024,1:21:06,20.758,8.463,8.368,8.039,8.521
15364,27-06-2024,1:21:10,20.762,8.462,8.369,8.04,8.522
15365,27-06-2024,1:21:14,20.759,8.464,8.375,8.048,8.527
15366,27-06-2024,1:21:18,20.764,8.464,8.377,8.054,8.524
15367,27-06-2024,1:21:22,20.762,8.469,8.376,8.06,8.535
15368,27-06-2024,1:21:26,20.759,8.471,8.385,8.058,8.536
15369,27-06-2024,1:21:30,20.761,8.469,8.378,8.067,8.535
15370,27-06-2024,1:21:34,20.758,8.478,8.386,8.07,8.538
15371,27-06-2024,1:21:38,20.755,8.475,8.388,8.079,8.544
15372,27-06-2024,1:21:42,20.761,8.479,8.386,8.076,8.547
15373,27-06-2024,1:21:46,20.756,8.48,8.387,8.084,8.547
15374,27-06-2024,1:21:50,20.759,8.478,8.389,8.089,8.553
15375,27-06-2024,1:21:54,20.757,8.484,8.395,8.091,8.562
15376,27-06-2024,1:21:58,20.762,8.486,8.403,8.091,8.555
15377,27-06-2024,1:22:02,20.758,8.487,8.4,8.101,8.56
15378,27-06-2024,1:22:06,20.756,8.491,8.409,8.104,8.568
15379,27-06-2024,1:22:10,20.758,8.489,8.405,8.11,8.562
15380,27-06-2024,1:22:14,20.759,8.495,8.408,8.116,8.569
15381,27-06-2024,1:22:18,20.758,8.492,8.406,8.114,8.571
15382,27-06-2024,1:22:22,20.762,8.492,8.404,8.118,8.577
15383,27-06-2024,1:22:26,20.757,8.492,8.411,8.119,8.578
15384,27-06-2024,1:22:30,20.76,8.499,8.42,8.127,8.581
15385,27-06-2024,1:22:34,20.758,8.493,8.413,8.13,8.585
15386,27-06-2024,1:22:38,20.756,8.497,8.418,8.14,8.59
15387,27-06-2024,1:22:42,20.757,8.502,8.423,8.14,8.597
15388,27-06-2024,1:22:46,20.756,8.503,8.418,8.142,8.592
15389,27-06-2024,1:22:50,20.759,8.5,8.418,8.149,8.597
15390,27-06-2024,1:22:54,20.755,8.504,8.426,8.146,8.6
15391,27-06-2024,1:22:58,20.756,8.5,8.435,8.151,8.607
15392,27-06-2024,1:23:02,20.754,8.507,8.422,8.16,8.608
15393,27-06-2024,1:23:06,20.755,8.503,8.43,8.168,8.611
15394,27-06-2024,1:23:10,20.756,8.511,8.433,8.162,8.614
15395,27-06-2024,1:23:14,20.754,8.515,8.438,8.164,8.617
15396,27-06-2024,1:23:18,20.753,8.51,8.436,8.169,8.615
15397,27-06-2024,1:23:22,20.755,8.52,8.442,8.174,8.617
15398,27-06-2024,1:23:26,20.754,8.514,8.441,8.18,8.622
15399,27-06-2024,1:23:30,20.754,8.512,8.443,8.182,8.631
15400,27-06-2024,1:23:34,20.756,8.515,8.436,8.18,8.627
15401,27-06-2024,1:23:38,20.757,8.511,8.443,8.189,8.631
15402,27-06-2024,1:23:42,20.754,8.515,8.446,8.191,8.631
